date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2015-10-05,67.2743,67.7132,66.5195,67.4148,18486731,18486731,0.816242,1.226,67.2612,"Oct 5, 15",-0.17816796070701046
2015-10-06,67.5464,68.9507,66.932,68.3627,18757917,18757917,0.947899,1.406,68.3173,"Oct 6, 15",-0.16661241815484348
2015-10-07,69.3106,69.5914,68.0467,69.5124,18703210,18703210,1.1498,1.682,68.949,"Oct 7, 15",-0.15259679702157383
2015-10-08,69.609,70.3111,68.9332,70.2409,14344692,14344692,0.728477,1.048,69.7754,"Oct 8, 15",-0.14371588896243934
2015-10-09,70.2585,70.3594,69.0034,69.5651,17384670,17384670,-0.675816,-0.962,69.6905,"Oct 9, 15",-0.1519543483534662
2015-10-12,69.8547,69.8547,69.0911,69.6002,9931754,9931754,0.035106,0.05,69.3868,"Oct 12, 15",-0.15152645559728828
2015-10-13,69.0911,69.8196,68.8893,69.4773,12326598,12326598,-0.122875,-0.177,69.527,"Oct 13, 15",-0.15302468977775174
2015-10-14,69.3106,70.6359,69.1438,70.355,14485998,14485998,0.877682,1.263,70.2455,"Oct 14, 15",-0.1423249327379406
2015-10-15,70.3813,71.5574,70.1268,71.5135,13640875,13640875,1.1585,1.647,70.9485,"Oct 15, 15",-0.1282020336487062
2015-10-16,72.1981,72.4088,71.4872,72.3912,14304431,14304431,0.877681,1.227,71.9993,"Oct 16, 15",-0.11750227660889505
2015-10-19,71.9787,72.1191,70.8816,71.0835,14155779,14155779,-1.3077,-1.806,71.1823,"Oct 19, 15",-0.13344402467880612
2015-10-20,70.6973,71.1405,70.3901,70.9431,12340108,12340108,-0.140428,-0.198,70.8711,"Oct 20, 15",-0.13515559570351782
2015-10-21,70.9694,71.2239,70.3111,70.3989,10286440,10286440,-0.544164,-0.767,70.8516,"Oct 21, 15",-0.1417897620257979
2015-10-22,70.8114,72.8125,70.7938,72.7511,14823462,14823462,2.3522,3.341,72.1604,"Oct 22, 15",-0.11311485202346955
2015-10-23,72.3298,72.8476,71.8734,72.8301,13215678,13215678,0.078989,0.109,72.5182,"Oct 23, 15",-0.11215178855514875
2015-10-26,72.4263,72.6107,71.2415,71.2854,12576449,12576449,-1.5447,-2.121,71.622,"Oct 26, 15",-0.130982727030022
2015-10-27,70.7149,71.2327,69.9776,71.1713,13579364,13579364,-0.114099,-0.16,70.7701,"Oct 27, 15",-0.13237368325452056
2015-10-28,71.3643,72.479,71.0347,72.2157,12473034,12473034,1.0444,1.468,71.8867,"Oct 28, 15",-0.1196417403897847
2015-10-29,71.7856,73.0407,71.7856,72.1718,10341163,10341163,-0.043885,-0.061,72.3252,"Oct 29, 15",-0.1201769111019274
2015-10-30,72.3825,73.62,71.3205,72.6194,18758594,18758594,0.447619,0.62,72.7316,"Oct 30, 15",-0.11472036415989778
2015-11-02,72.2332,75.4192,72.0489,74.8487,21266523,21266523,2.2293,3.07,74.261,"Nov 2, 15",-0.08754368833803289
2015-11-03,75.1823,76.7401,75.112,76.2267,20115909,20115909,1.378,1.841,76.1825,"Nov 3, 15",-0.07074493568808451
2015-11-04,76.1565,76.4286,75.2174,75.4631,14245441,14245441,-0.763584,-1.002,75.6703,"Nov 4, 15",-0.08005373650339694
2015-11-05,75.0857,75.6825,74.1642,74.4362,12291124,12291124,-1.0269,-1.361,74.7238,"Nov 5, 15",-0.09257234252388456
2015-11-06,73.6639,74.1378,73.0407,74.1378,12491678,12491678,-0.298412,-0.401,73.5892,"Nov 6, 15",-0.0962100404852377
2015-11-09,73.9784,74.0132,72.4203,72.5531,13551176,13551176,-1.5848,-2.138,72.9092,"Nov 9, 15",-0.1155286060326783
2015-11-10,72.5354,73.1374,72.4734,72.9072,14238006,14238006,0.354134,0.488,72.7845,"Nov 10, 15",-0.11121188737277499
2015-11-11,72.9692,73.0931,72.0661,72.2609,9598043,9598043,-0.646294,-0.886,72.3973,"Nov 11, 15",-0.11909072179778339
2015-11-12,71.3313,71.9599,70.2246,70.3043,16050638,16050638,-1.9566,-2.708,70.8075,"Nov 12, 15",-0.14294300005241992
2015-11-13,70.1892,70.4548,69.0029,69.1445,17527266,17527266,-1.1598,-1.65,69.3323,"Nov 13, 15",-0.15708174702151295
2015-11-16,69.0029,71.7031,68.9763,71.6235,14548134,14548134,2.4789,3.585,70.7021,"Nov 16, 15",-0.12686105919914556
2015-11-17,71.4553,71.6058,70.4991,70.7913,10011689,10011689,-0.832215,-1.162,71.0462,"Nov 17, 15",-0.1370061404439112
2015-11-18,70.7293,71.6235,70.4637,71.4818,10884594,10884594,0.69056,0.975,71.0675,"Nov 18, 15",-0.12858847810371574
2015-11-19,71.2782,71.5172,70.8621,71.0923,9453285,9453285,-0.389548,-0.545,71.1449,"Nov 19, 15",-0.13333674672284135
2015-11-20,71.3313,71.6633,70.5168,70.6407,10144448,10144448,-0.451519,-0.635,70.9605,"Nov 20, 15",-0.13884205637212776
2015-11-23,70.4725,71.4544,69.9945,71.0746,11868403,11868403,0.433813,0.614,71.0061,"Nov 23, 15",-0.13355252170245233
2015-11-24,71.1365,72.9072,71.0037,72.4911,15055512,15055512,1.4165,1.993,72.3729,"Nov 24, 15",-0.1162844279951578
2015-11-25,71.9776,72.7478,71.8005,71.9333,8980425,8980425,-0.557761,-0.769,72.1917,"Nov 25, 15",-0.12308438752211079
2015-11-27,71.3402,71.9422,71.2339,71.9156,4156645,4156645,-0.017706,-0.025,71.7033,"Nov 27, 15",-0.12330016250172193
2015-11-30,72.0838,73.1728,71.9333,72.2963,17729175,17729175,0.380692,0.529,72.5447,"Nov 30, 15",-0.11865917183856126
2015-12-01,72.3849,72.7124,71.951,72.4999,13916981,13916981,0.203626,0.282,72.278,"Dec 1, 15",-0.11617715003919304
2015-12-02,71.9865,72.2786,70.3132,70.4283,16299981,16299981,-2.0717,-2.857,71.0437,"Dec 2, 15",-0.1414313561274609
2015-12-03,70.5788,70.6939,69.0737,69.419,14870252,14870252,-1.0093,-1.433,69.6683,"Dec 3, 15",-0.15373540623601883
2015-12-04,68.4805,69.9236,68.2003,69.8174,20156434,20156434,0.398399,0.574,69.2665,"Dec 4, 15",-0.14887864059324699
2015-12-07,68.4628,68.6133,67.064,67.9936,17676103,17676103,-1.8238,-2.612,67.8096,"Dec 7, 15",-0.17111199696695958
2015-12-08,66.639,67.5952,65.3287,66.0724,24217600,24217600,-1.9212,-2.826,66.4496,"Dec 8, 15",-0.1945327252623738
2015-12-09,66.2583,68.3389,66.161,66.9578,22036336,22036336,0.885334,1.34,67.0783,"Dec 9, 15",-0.18373910001109342
2015-12-10,67.1083,68.6133,66.8604,67.0109,20142376,20142376,0.053119,0.079,67.6134,"Dec 10, 15",-0.18309177507226013
2015-12-11,66.2406,66.8781,65.8157,65.8157,20470858,20470858,-1.1952,-1.784,66.1586,"Dec 11, 15",-0.19766207200057528
2015-12-14,65.7803,67.4801,65.5943,67.3119,21976535,21976535,1.4962,2.273,66.7519,"Dec 14, 15",-0.1794223813511903
2015-12-15,68.5514,70.4725,68.4628,70.322,24366833,24366833,3.0101,4.472,69.9529,"Dec 15, 15",-0.14272722507280877
2015-12-16,69.9767,70.4814,69.056,70.0741,17233853,17233853,-0.247891,-0.353,69.8351,"Dec 16, 15",-0.1457492938550455
2015-12-17,69.959,70.145,69.0117,69.0206,17362915,17362915,-1.0535,-1.503,69.5294,"Dec 17, 15",-0.1585921718787905
2015-12-18,68.6753,69.7466,68.2238,68.4186,28835969,28835969,-0.602029,-0.872,68.7422,"Dec 18, 15",-0.16593095932093055
2015-12-21,68.8701,69.1479,67.8564,68.4009,14460450,14460450,-0.017705,-0.026,68.3555,"Dec 21, 15",-0.1661467343005417
2015-12-22,68.7904,68.9675,68.3566,68.7461,13855761,13855761,0.345279,0.505,68.7187,"Dec 22, 15",-0.1619385126642846
2015-12-23,69.658,71.0214,69.3393,70.9949,15184195,15184195,2.2487,3.271,70.4384,"Dec 23, 15",-0.134524118644543
2015-12-24,71.0657,71.0657,70.0485,70.2335,5848311,5848311,-0.761387,-1.072,70.3617,"Dec 24, 15",-0.1438060999708642
2015-12-28,69.1622,69.8174,68.9763,69.7111,9715843,9715843,-0.522347,-0.744,69.5565,"Dec 28, 15",-0.15017450953859504
2015-12-29,70.8178,70.8975,69.7997,70.083,8838979,8838979,0.371839,0.533,70.0953,"Dec 29, 15",-0.14564079683139927
2015-12-30,69.3393,69.9325,69.0294,69.1534,9314646,9314646,-0.929599,-1.326,69.3834,"Dec 30, 15",-0.15697324999786655
2015-12-31,68.6222,69.4455,68.5514,69.0117,10285519,10285519,-0.141655,-0.205,69.0423,"Dec 31, 15",-0.15870066890243673
2016-01-04,68.6133,69.0029,67.6882,68.5779,20400084,20400084,-0.433811,-0.629,68.2538,"Jan 4, 16",-0.1639889845044307
2016-01-05,68.3389,69.1799,68.1019,69.1622,11993500,11993500,0.584322,0.852,68.7091,"Jan 5, 16",-0.15686597204190178
2016-01-06,67.8519,68.7373,67.8077,68.5868,18826900,18826900,-0.575471,-0.832,68.3597,"Jan 6, 16",-0.16388048748078446
2016-01-07,67.3384,69.0471,67.1968,67.489,21263761,21263761,-1.0978,-1.601,67.9161,"Jan 7, 16",-0.17726341248739783
2016-01-08,67.5952,67.8608,65.9573,66.1255,19033628,19033628,-1.3634,-2.02,66.6039,"Jan 8, 16",-0.1938854003235405
2016-01-11,66.4088,66.5062,64.2398,65.2402,21352955,21352955,-0.885334,-1.339,65.2098,"Jan 11, 16",-0.20467780650713943
2016-01-12,65.6209,66.7718,64.7637,66.5771,21864130,21864130,1.3369,2.049,65.8001,"Jan 12, 16",-0.1883800906742541
2016-01-13,67.1525,68.2238,66.3469,66.9755,26052729,26052729,0.398402,0.598,67.2639,"Jan 13, 16",-0.18352332503148244
2016-01-14,67.4712,70.7558,67.1083,70.0476,33806670,33806670,3.0721,4.587,69.7559,"Jan 14, 16",-0.14607234679062142
2016-01-15,67.5775,69.2065,67.5509,68.6842,28342063,28342063,-1.3634,-1.946,68.3925,"Jan 15, 16",-0.16269311555908264
2016-01-19,68.994,69.2685,66.5682,67.6395,22684537,22684537,-1.0447,-1.521,67.9588,"Jan 19, 16",-0.17542871562686288
2016-01-20,66.462,67.0374,63.3456,64.7887,33300754,33300754,-2.8508,-4.215,64.8048,"Jan 20, 16",-0.21018189708874438
2016-01-21,64.771,66.3911,64.284,65.6032,22265576,22265576,0.814507,1.257,65.4731,"Jan 21, 16",-0.2002525908235899
2016-01-22,67.6572,67.967,66.1521,67.79,22530323,22530323,2.1868,3.333,67.2436,"Jan 22, 16",-0.1735940187663278
2016-01-25,67.064,67.5863,65.4261,65.497,17086643,17086643,-2.293,-3.383,66.5184,"Jan 25, 16",-0.20154724070125649
2016-01-26,66.1964,67.967,65.736,67.9051,18724704,18724704,2.4081,3.677,67.203,"Jan 26, 16",-0.172190871865015
2016-01-27,67.2853,68.5867,66.1521,66.6567,18106113,18106113,-1.2483,-1.838,67.3169,"Jan 27, 16",-0.1874097127998449
2016-01-28,68.4805,68.755,66.9489,68.1618,16157715,16157715,1.5051,2.258,67.8914,"Jan 28, 16",-0.1690615251268135
2016-01-29,67.9316,68.9232,67.5067,68.9232,25161887,25161887,0.761388,1.117,68.3073,"Jan 29, 16",-0.1597795438004923
2016-02-01,67.8696,67.9847,66.7894,67.5421,16754164,16754164,-1.3811,-2.004,67.3341,"Feb 1, 16",-0.17661608754856453
2016-02-02,65.6829,66.9489,65.1163,66.037,21404223,21404223,-1.5051,-2.228,65.8493,"Feb 2, 16",-0.19496427522159593
2016-02-03,66.8692,69.5252,65.7448,69.481,25873717,25873717,3.4439,5.215,68.1105,"Feb 3, 16",-0.15297958427353933
2016-02-04,69.5695,70.8267,68.6664,70.6762,23658665,23658665,1.1952,1.72,70.0807,"Feb 4, 16",-0.13840928734522417
2016-02-05,70.2955,70.9152,69.5606,70.8975,26719850,26719850,0.221331,0.313,70.1765,"Feb 5, 16",-0.1357114905662448
2016-02-08,70.2069,72.4026,69.8617,71.8537,26601176,26601176,0.956161,1.349,71.3177,"Feb 8, 16",-0.12405476539651998
2016-02-09,71.4517,72.0681,70.2992,71.541,18418094,18418094,-0.312648,-0.435,71.1802,"Feb 9, 16",-0.12786679003631604
2016-02-10,71.2641,72.7649,70.8263,70.8888,16610943,16610943,-0.652159,-0.912,71.6239,"Feb 10, 16",-0.1358175494545281
2016-02-11,69.9865,71.6035,69.3076,71.1122,19331627,19331627,0.223341,0.315,70.2999,"Feb 11, 16",-0.13309415225423896
2016-02-12,71.541,72.4254,71.2998,72.3897,16687846,16687846,1.2775,1.796,72.0545,"Feb 12, 16",-0.11752056262411624
2016-02-16,72.9883,73.1223,71.7197,72.5594,15912159,15912159,0.169741,0.234,72.3748,"Feb 16, 16",-0.11545180476874897
2016-02-17,72.9436,73.9486,72.5058,73.2563,17006669,17006669,0.69683,0.96,73.2794,"Feb 17, 16",-0.10695612209694273
2016-02-18,74.0603,74.2032,73.1312,73.6583,14873699,14873699,0.402014,0.549,73.7143,"Feb 18, 16",-0.10205547001763993
2016-02-19,73.426,73.7476,72.2825,73.703,13615902,13615902,0.04467,0.061,73.11,"Feb 19, 16",-0.10151054676404574
2016-02-22,74.3372,74.5427,73.4349,73.6047,14595198,14595198,-0.09827,-0.133,73.8244,"Feb 22, 16",-0.10270889029488033
2016-02-23,73.2473,73.5868,72.2548,72.5684,11041630,11041630,-1.0363,-1.408,72.8531,"Feb 23, 16",-0.1153420886774213
2016-02-24,71.3891,73.0508,71.1747,72.8275,13777543,13777543,0.259078,0.357,72.1138,"Feb 24, 16",-0.11218348431486565
2016-02-25,72.8632,73.3188,71.4874,73.2652,13706441,13706441,0.43775,0.601,72.4514,"Feb 25, 16",-0.10684762507329651
2016-02-26,74.0514,74.2211,72.9793,73.0329,14343253,14343253,-0.232275,-0.317,73.4491,"Feb 26, 16",-0.10967951929723187
2016-02-29,73.1491,73.6136,71.5142,71.6035,18903553,18903553,-1.4294,-1.957,72.2682,"Feb 29, 16",-0.12710487273542942
2016-03-01,71.9698,73.0463,71.7554,72.613,15730643,15730643,1.0095,1.41,72.5049,"Mar 1, 16",-0.11479838449150856
2016-03-02,72.3182,73.8995,71.7465,73.8816,14094352,14094352,1.2686,1.747,73.0179,"Mar 2, 16",-0.09933329188503207
2016-03-03,73.8459,73.8995,72.8453,73.6136,13216192,13216192,-0.26801,-0.363,73.3794,"Mar 3, 16",-0.10260039327123394
2016-03-04,73.8459,74.1227,73.045,73.5153,18402742,18402742,-0.098271,-0.133,73.6397,"Mar 4, 16",-0.10379873680206854
2016-03-07,73.5332,75.454,73.4439,75.454,18945555,18945555,1.9386,2.637,74.7865,"Mar 7, 16",-0.08016467166240608
2016-03-08,75.043,75.2306,73.6851,73.8191,14003912,14003912,-1.6349,-2.167,74.2422,"Mar 8, 16",-0.1000952091859187
2016-03-09,74.3462,74.909,73.4707,73.6136,14139276,14139276,-0.205474,-0.278,74.0367,"Mar 9, 16",-0.10260039327123394
2016-03-10,73.6315,73.8459,72.3004,73.4171,15898276,15898276,-0.196544,-0.267,72.9098,"Mar 10, 16",-0.1049958612652215
2016-03-11,74.3462,74.6231,73.2607,73.426,15370187,15370187,0.008936,0.012,73.6322,"Mar 11, 16",-0.10488736424157528
2016-03-14,72.7917,73.828,72.3763,73.6226,13345155,13345155,0.196541,0.268,73.337,"Mar 14, 16",-0.10249067717990626
2016-03-15,72.8989,74.0156,72.8275,73.9888,9213550,9213550,0.366282,0.498,73.5823,"Mar 15, 16",-0.09802645133055142
2016-03-16,74.1675,74.2926,73.2027,74.0335,11492063,11492063,0.04467,0.06,73.763,"Mar 16, 16",-0.09748152807695723
2016-03-17,74.7571,75.646,73.8995,75.1323,13672769,13672769,1.0988,1.484,74.9922,"Mar 17, 16",-0.08408641239352964
2016-03-18,75.5701,75.579,74.3765,75.2217,19637014,19637014,0.089336,0.119,75.1873,"Mar 18, 16",-0.08299656588634144
2016-03-21,74.9001,75.1672,74.5963,74.7035,8385359,8385359,-0.518152,-0.689,74.8265,"Mar 21, 16",-0.08931377461145257
2016-03-22,74.2211,75.8113,74.1586,75.1502,13005080,13005080,0.446685,0.598,75.1473,"Mar 22, 16",-0.08386819927855574
2016-03-23,74.9179,75.3109,74.6142,74.8197,12748876,12748876,-0.330546,-0.44,74.9528,"Mar 23, 16",-0.08789721796564424
2016-03-24,74.096,75.0653,74.0871,75.0251,9368327,9368327,0.205472,0.275,74.8013,"Mar 24, 16",-0.08539325294801046
2016-03-28,75.0698,75.3646,74.775,75.2396,7490353,7490353,0.214411,0.286,75.1122,"Mar 28, 16",-0.08277835277136754
2016-03-29,74.7482,75.591,74.2926,75.5165,9977887,9977887,0.276942,0.368,75.1035,"Mar 29, 16",-0.07940275436151945
2016-03-30,75.9632,75.981,75.043,75.5076,10807029,10807029,-0.008931,-0.012,75.4598,"Mar 30, 16",-0.07951125138516567
2016-03-31,75.1055,76.0257,74.6767,74.6767,13896906,13896906,-0.830835,-1.1,75.1876,"Mar 31, 16",-0.08964048475007286
2016-04-01,73.6136,74.4981,73.6047,74.1139,12235334,12235334,-0.562823,-0.754,74.0792,"Apr 1, 16",-0.09650139766109671
2016-04-04,74.2032,74.9537,73.9531,74.2926,8050167,8050167,0.178674,0.241,74.4022,"Apr 4, 16",-0.09432292371440176
2016-04-05,73.8012,74.2658,73.2473,73.4439,10446841,10446841,-0.8487,-1.142,73.6504,"Apr 5, 16",-0.10466915112660138
2016-04-06,73.8727,74.5606,73.5243,74.4266,9320161,9320161,0.982705,1.338,74.1276,"Apr 6, 16",-0.09268937302130083
2016-04-07,73.9352,74.3015,73.3009,73.5868,8267069,8267069,-0.839764,-1.128,73.6243,"Apr 7, 16",-0.10292710340985423
2016-04-08,74.4176,74.5517,74.0156,74.3372,9376167,9376167,0.750429,1.02,74.3027,"Apr 8, 16",-0.09377921952848903
2016-04-11,74.4445,75.2574,74.3998,74.4355,9924974,9924974,0.09827,0.132,74.6885,"Apr 11, 16",-0.09258087599765444
2016-04-12,74.7661,75.6058,74.4802,75.3557,9986128,9986128,0.920169,1.236,75.2266,"Apr 12, 16",-0.0813630151932405
2016-04-13,75.4897,75.856,75.0787,75.7845,9235668,9235668,0.42882,0.569,75.523,"Apr 13, 16",-0.07613565297531759
2016-04-14,75.9364,76.7404,75.722,76.3205,10625784,10625784,0.53602,0.707,76.3072,"Apr 14, 16",-0.06960145020291385
2016-04-15,76.2044,76.526,75.7398,75.9096,11280211,11280211,-0.410951,-0.538,75.9766,"Apr 15, 16",-0.07461059930586286
2016-04-18,74.9447,76.7047,74.9179,76.6332,9096983,9096983,0.72363,0.953,76.1915,"Apr 18, 16",-0.06578942556311779
2016-04-19,76.6957,77.1067,76.1329,77.0174,10354460,10354460,0.384148,0.501,76.8179,"Apr 19, 16",-0.061105767531107594
2016-04-20,77.0352,78.1162,76.8029,77.5444,15247074,15247074,0.527089,0.684,77.6541,"Apr 20, 16",-0.05468128085003154
2016-04-21,77.3568,78.4735,77.339,77.5355,12075295,12075295,-0.008936,-0.012,77.8018,"Apr 21, 16",-0.05478977787367775
2016-04-22,77.9375,78.2949,77.5623,78.1966,9150823,9150823,0.661094,0.853,77.991,"Apr 22, 16",-0.04673052143181931
2016-04-25,77.8035,78.0805,77.1442,78.0179,8076440,8076440,-0.178673,-0.228,77.6406,"Apr 25, 16",-0.048908995378514425
2016-04-26,78.3931,78.5629,77.7767,78.2859,9425865,9425865,0.26801,0.344,78.2519,"Apr 26, 16",-0.045641893992312554
2016-04-27,78.5718,79.2552,78.0179,79.0274,10463503,10463503,0.741497,0.947,78.8443,"Apr 27, 16",-0.03660250713459358
2016-04-28,78.4914,79.3088,78.1698,78.6433,11276191,11276191,-0.384149,-0.486,78.7126,"Apr 28, 16",-0.041284946098922484
2016-04-29,79.224,80.2067,78.3842,78.9738,17885945,17885945,0.330546,0.42,79.121,"Apr 29, 16",-0.037255927411833985
2016-05-02,78.8309,79.9355,78.688,79.626,10273739,10273739,0.65216,0.826,79.4187,"May 2, 16",-0.029305167993621754
2016-05-03,78.9738,79.1793,78.0403,78.7148,10137435,10137435,-0.911236,-1.144,78.6425,"May 3, 16",-0.04041331270670818
2016-05-04,78.8845,79.2776,78.2591,78.5629,10601143,10601143,-0.151873,-0.193,78.6514,"May 4, 16",-0.042265076514783013
2016-05-05,79.2954,79.4831,78.2771,78.6522,8721081,8721081,0.089336,0.114,78.8495,"May 5, 16",-0.04117644907527626
2016-05-06,78.1341,79.2253,78.1341,79.0721,7968354,7968354,0.419883,0.534,78.9648,"May 6, 16",-0.03605758388099939
2016-05-09,79.1525,79.2954,77.9286,79.1257,11159506,11159506,0.053604,0.068,78.6454,"May 9, 16",-0.035404163603759156
2016-05-10,79.4205,80.4032,79.349,80.3999,12509083,12509083,1.2742,1.61,80.0994,"May 10, 16",-0.0198708032071232
2016-05-11,80.3279,80.7964,79.9315,80.0125,11660167,11660167,-0.387406,-0.482,80.2459,"May 11, 16",-0.02459347140493887
2016-05-12,80.9045,81.0216,80.3189,80.7873,10720505,10720505,0.77481,0.968,80.7003,"May 12, 16",-0.015148135009307532
2016-05-13,80.436,80.7783,79.7423,79.8774,9721139,9721139,-0.909949,-1.126,80.1376,"May 13, 16",-0.026240431842535508
2016-05-16,80.3639,80.7873,80.1837,80.6973,8638664,8638664,0.819856,1.026,80.5766,"May 16, 16",-0.016245295922584318
2016-05-17,80.427,81.0036,80.3279,80.6612,9835599,9835599,-0.036038,-0.045,80.6454,"May 17, 16",-0.016685379355576492
2016-05-18,80.9045,81.0847,79.8684,80.499,9680277,9680277,-0.16217,-0.201,80.5975,"May 18, 16",-0.01866270713483745
2016-05-19,79.8324,81.2288,79.6882,81.1838,14397937,14397937,0.684715,0.851,80.6846,"May 19, 16",-0.010314531652482726
2016-05-20,81.436,81.445,80.5261,80.8504,13191925,13191925,-0.333348,-0.411,80.9458,"May 20, 16",-0.014378903302332496
2016-05-23,80.1837,80.9946,80.0216,80.7243,11766051,11766051,-0.126132,-0.156,80.5392,"May 23, 16",-0.015916147648601282
2016-05-24,80.9856,81.445,80.6792,80.7873,10056575,10056575,0.063066,0.078,80.9999,"May 24, 16",-0.015148135009307532
2016-05-25,80.9495,81.418,80.7153,81.3189,9581349,9581349,0.531554,0.658,81.1797,"May 25, 16",-0.008667571214886262
2016-05-26,81.3099,81.4991,80.427,80.9045,7867901,7867901,-0.414433,-0.51,80.8896,"May 26, 16",-0.013719387686684965
2016-05-27,80.5441,81.1297,80.472,81.0937,7505941,7505941,0.189199,0.234,80.934,"May 27, 16",-0.011412911633440971
2016-05-31,81.0847,81.2648,79.9405,80.2017,13178770,13178770,-0.891931,-1.1,80.3956,"May 31, 16",-0.022286995351694875
2016-06-01,79.6702,80.5891,79.3999,80.3999,7994794,7994794,0.198207,0.247,80.066,"Jun 1, 16",-0.0198708032071232
2016-06-02,79.472,79.7603,78.9314,79.7603,9837535,9837535,-0.639668,-0.796,79.3855,"Jun 2, 16",-0.027667960097476615
2016-06-03,79.6792,80.0306,79.3098,79.6161,9367092,9367092,-0.144152,-0.181,79.5856,"Jun 3, 16",-0.029425855694082216
2016-06-06,80.0666,80.6342,79.9044,80.49,8572963,8572963,0.873914,1.098,80.3933,"Jun 6, 16",-0.018772423226165128
2016-06-07,80.8594,81.9135,80.8234,81.7243,12889082,12889082,1.2343,1.533,81.6291,"Jun 7, 16",-0.0037254708344152355
2016-06-08,82.0126,82.2559,81.5622,81.7964,9982959,9982959,0.072075,0.088,81.8713,"Jun 8, 16",-0.0028465230361123476
2016-06-09,81.2468,82.0126,81.1838,81.6883,8974331,8974331,-0.108111,-0.132,81.683,"Jun 9, 16",-0.00416433519972595
2016-06-10,81.445,81.9135,80.8865,81.0666,10353815,10353815,-0.621652,-0.761,81.2714,"Jun 10, 16",-0.011743278975105466
2016-06-13,81.0126,82.373,80.8144,81.6162,11369954,11369954,0.549574,0.678,81.8071,"Jun 13, 16",-0.0050432829980286645
2016-06-14,81.4901,81.8685,80.9495,81.4721,10161030,10161030,-0.144149,-0.177,81.353,"Jun 14, 16",-0.006799959526952981
2016-06-15,81.2919,81.8955,81.0847,81.2288,10655773,10655773,-0.243256,-0.299,81.4342,"Jun 15, 16",-0.009765951195844334
2016-06-16,80.8144,82.337,80.2828,82.1838,12824808,12824808,0.954998,1.176,81.4149,"Jun 16, 16",0.0018761451617033212
2016-06-17,82.4271,82.5172,81.2558,81.7333,17483223,17483223,-0.450469,-0.548,81.8489,"Jun 17, 16",-0.003615754743087557
2016-06-20,82.2469,82.5172,82.0487,82.0937,9388528,9388528,0.360375,0.441,82.2721,"Jun 20, 16",0.0007777651807450762
2016-06-21,81.7333,82.5622,81.3099,82.4631,8557451,8557451,0.369386,0.45,82.278,"Jun 21, 16",0.005281001195905388
2016-06-22,82.7424,82.8235,81.9901,82.1388,8785428,8785428,-0.324339,-0.393,82.2833,"Jun 22, 16",0.0013275647050649281
2016-06-23,82.8235,82.9496,82.1568,82.7064,9464500,9464500,0.567594,0.691,82.5033,"Jun 23, 16",0.008246992864796913
2016-06-24,80.9765,81.8054,80.3189,80.5351,20010494,20010494,-2.1713,-2.625,80.8818,"Jun 24, 16",-0.018222623701845277
2016-06-27,80.0936,80.2738,79.3819,80.0576,14395728,14395728,-0.477497,-0.593,79.7805,"Jun 27, 16",-0.02404367188061919
2016-06-28,80.8414,81.9225,80.6522,81.9045,13254272,13254272,1.8469,2.307,81.3766,"Jun 28, 16",-0.001528710872498919
2016-06-29,82.355,83.5172,82.0937,83.301,13920631,13920631,1.3965,1.705,83.1466,"Jun 29, 16",0.015495569298511935
2016-06-30,83.1839,84.5328,83.1568,84.4542,14073677,14073677,1.1532,1.384,84.1028,"Jun 30, 16",0.029553857800631262
2016-07-01,84.1118,84.6704,83.8505,84.5443,9946278,9946278,0.090096,0.107,84.2572,"Jul 1, 16",0.030652237781589507
2016-07-05,83.8956,84.328,83.1118,83.8055,10744051,10744051,-0.738773,-0.874,83.6077,"Jul 5, 16",0.02164576575126871
2016-07-06,84.1028,84.7965,83.283,84.7695,13144408,13144408,0.964006,1.15,84.2224,"Jul 6, 16",0.033397578200144044
2016-07-07,84.9947,85.1299,83.2019,83.7514,12240670,12240670,-1.0181,-1.201,83.9147,"Jul 7, 16",0.020986250135621352
2016-07-08,84.1388,84.4902,83.7154,84.274,9807645,9807645,0.522546,0.624,84.121,"Jul 8, 16",0.027357097838714945
2016-07-11,84.4632,85.0578,84.3731,84.5893,8335705,8335705,0.315329,0.374,84.742,"Jul 11, 16",0.031200818238227727
2016-07-12,85.2921,85.5443,84.7695,85.5443,9870813,9870813,0.954996,1.129,85.3024,"Jul 12, 16",0.04284291459577556
2016-07-13,85.274,85.5128,84.7875,85.4813,9458206,9458206,-0.063064,-0.074,85.189,"Jul 13, 16",0.0420749019564818
2016-07-14,85.6344,86.0669,85.247,85.5443,9293450,9293450,0.063064,0.074,85.5631,"Jul 14, 16",0.04284291459577556
2016-07-15,85.9858,86.0849,85.265,85.6975,10334453,10334453,0.153162,0.179,85.653,"Jul 15, 16",0.044710526283708835
2016-07-18,85.5173,85.7245,85.0488,85.4272,9865850,9865850,-0.270283,-0.315,85.3529,"Jul 18, 16",0.041415386340834276
2016-07-19,85.3731,85.5353,84.8686,85.1119,5901792,5901792,-0.315329,-0.369,85.1117,"Jul 19, 16",0.03757166594132149
2016-07-20,84.9137,85.0633,84.5082,84.6254,7383789,7383789,-0.486508,-0.572,84.7065,"Jul 20, 16",0.0316409016712199
2016-07-21,84.5893,84.9227,84.2019,84.5533,7759624,7759624,-0.072076,-0.085,84.5146,"Jul 21, 16",0.03076195387291701
